"title" "year" "length" "budget" "rating" "votes" "r1" "r2" "r3" "r4" "r5" "r6" "r7" "r8" "r9" "r10" "mpaa" "Action" "Animation" "Comedy" "Drama" "Documentary" "Romance" "Short"
"House of 1000 Corpses" 2003 88 7000000 5.1 6136 14.5 4.5 4.5 4.5 4.5 4.5 14.5 4.5 4.5 14.5 "R" 0 0 0 0 0 0 0
"Tunisian Victory" 1944 75 NA 8.2 22 4.5 0 4.5 0 0 0 14.5 34.5 24.5 14.5 "" 0 0 0 0 1 0 0
"Hotel Paradiso" 1966 95 NA 6.3 126 4.5 4.5 4.5 4.5 4.5 24.5 14.5 14.5 4.5 14.5 "" 0 0 1 0 0 0 0
"Oedipus" 2004 8 NA 8.3 17 0 0 0 0 4.5 4.5 4.5 14.5 14.5 45.5 "" 0 0 0 0 0 0 1
"Suicide Inc." 2001 10 8000 3.2 23 4.5 4.5 0 4.5 0 0 4.5 24.5 24.5 34.5 "" 0 0 1 0 0 0 1
"Banning" 1967 102 NA 5.8 57 4.5 0 4.5 4.5 14.5 14.5 24.5 14.5 4.5 14.5 "" 0 0 0 1 0 1 0
"Sex Derby" 1987 90 NA 5.4 5 24.5 24.5 0 24.5 0 0 0 0 0 44.5 "" 0 0 0 0 0 0 0
"Come Together" 2001 80 NA 8.4 46 4.5 0 4.5 0 4.5 4.5 14.5 14.5 4.5 45.5 "" 0 0 1 1 0 1 0
"Naughty But Nice" 1939 89 NA 3.9 28 24.5 4.5 4.5 4.5 0 24.5 14.5 14.5 4.5 4.5 "" 0 0 1 0 0 0 0
"Mille et une perversions de Felicia, Les" 1975 96 NA 4.6 11 24.5 0 0 0 0 4.5 4.5 14.5 0 34.5 "" 0 0 0 1 0 0 0
"Robot Stories" 2003 85 NA 6.4 310 4.5 4.5 4.5 4.5 14.5 14.5 14.5 14.5 14.5 14.5 "" 0 0 0 1 0 0 0
"Company of Wolves, The" 1984 95 2000000 6.4 1846 4.5 4.5 4.5 4.5 4.5 14.5 14.5 24.5 14.5 14.5 "" 0 0 0 0 0 0 0
"Place Between Our Bodies, The" 1975 33 NA 5 7 0 0 0 14.5 24.5 44.5 14.5 0 0 0 "" 0 0 0 0 0 0 1
"Freddy Got Fingered" 2001 87 15000000 3.5 9115 34.5 4.5 4.5 4.5 4.5 4.5 4.5 4.5 4.5 14.5 "R" 0 0 1 0 0 0 0
"Schock" 1977 93 NA 5.6 252 4.5 4.5 4.5 4.5 14.5 14.5 24.5 14.5 4.5 4.5 "" 0 0 0 0 0 0 0
"Passage to Ottawa, A" 2001 90 300000 6.3 31 4.5 0 0 0 14.5 4.5 24.5 14.5 14.5 24.5 "" 0 0 0 1 0 0 0
"Bodyguard, The" 1992 130 NA 5.3 11415 4.5 4.5 4.5 14.5 14.5 14.5 14.5 4.5 4.5 4.5 "" 0 0 0 1 0 1 0
"Buford's Beach Bunnies" 1993 90 NA 1.9 138 44.5 14.5 4.5 4.5 4.5 4.5 4.5 4.5 4.5 14.5 "" 0 0 0 0 0 0 0
"His Highness Abdullah" 1990 156 NA 9.5 6 0 0 0 0 0 0 0 14.5 14.5 64.5 "" 0 0 0 0 0 0 0
"Prey" 1978 85 NA 4.3 92 14.5 4.5 14.5 14.5 4.5 4.5 24.5 4.5 14.5 4.5 "" 0 0 0 0 0 0 0
"Out West with the Hardys" 1938 84 NA 5.9 23 0 4.5 0 4.5 14.5 14.5 34.5 14.5 0 14.5 "" 0 0 1 0 0 0 0
"Tweety's S.O.S." 1951 7 NA 6.9 74 0 0 4.5 4.5 4.5 14.5 44.5 14.5 14.5 4.5 "" 0 1 1 0 0 0 1
"Desert Trail, The" 1935 54 NA 4.2 83 4.5 4.5 4.5 14.5 24.5 24.5 4.5 4.5 4.5 4.5 "" 0 0 0 0 0 0 0
"Bor lei jun" 1999 99 NA 5.3 1421 4.5 4.5 4.5 4.5 14.5 14.5 14.5 14.5 4.5 4.5 "PG-13" 1 0 1 0 0 1 0
"Hannah" 1996 118 NA 8.1 17 0 0 0 0 4.5 14.5 24.5 4.5 14.5 34.5 "" 0 0 0 0 0 0 0
"Cemetery High" 1989 80 NA 2.7 50 34.5 14.5 14.5 14.5 4.5 4.5 4.5 4.5 4.5 4.5 "" 1 0 0 0 0 0 0
"Southbound Duckling" 1955 6 NA 6.1 26 0 0 14.5 4.5 14.5 24.5 14.5 14.5 4.5 4.5 "" 0 1 1 0 0 0 1
"Where the Heart Is" 1990 107 NA 5.8 383 4.5 4.5 4.5 4.5 4.5 14.5 14.5 14.5 4.5 24.5 "" 0 0 1 1 0 0 0
"Gole ruggenti" 1992 98 NA 3.4 19 45.5 4.5 4.5 0 4.5 0 4.5 4.5 0 14.5 "" 0 0 1 0 0 0 0
"Big Trees, The" 1952 89 NA 5.7 165 4.5 4.5 4.5 14.5 24.5 34.5 14.5 4.5 4.5 4.5 "" 1 0 0 1 0 0 0
"Voglia di guardare" 1986 89 NA 4.2 14 14.5 0 4.5 0 24.5 24.5 14.5 0 0 4.5 "" 0 0 0 1 0 0 0
"Fishes of Horror, The" 1999 27 NA 3.3 15 4.5 4.5 14.5 14.5 0 0 4.5 4.5 4.5 44.5 "" 0 0 0 0 0 0 1
"At War with the Army" 1950 93 NA 5.5 261 4.5 4.5 4.5 4.5 14.5 24.5 24.5 4.5 4.5 4.5 "" 0 0 1 0 0 1 0
"Haya O Lo Haya" 2003 102 NA 6.7 13 4.5 0 0 0 0 34.5 14.5 14.5 14.5 4.5 "" 0 0 0 1 0 1 0
"Anjos do Arrabalde" 1987 90 NA 7.7 23 0 0 0 0 14.5 4.5 4.5 24.5 34.5 24.5 "" 0 0 0 1 0 0 0
"Grand Slam Opera" 1936 20 NA 7.8 14 0 0 0 0 0 0 24.5 44.5 24.5 4.5 "" 0 0 1 0 0 0 1
"Pasodoble" 1988 90 NA 7.1 10 0 14.5 0 0 0 14.5 45.5 14.5 24.5 0 "" 0 0 1 0 0 0 0
"Texas Masquerade" 1944 58 NA 6.9 17 0 0 0 0 14.5 24.5 0 14.5 14.5 24.5 "" 1 0 0 0 0 0 0
"Tokyo Noise" 2002 80 NA 5.3 26 4.5 0 4.5 4.5 14.5 14.5 24.5 14.5 4.5 4.5 "" 0 0 0 0 1 0 0
"Profesionalac" 2003 104 NA 7.7 124 4.5 0 4.5 0 4.5 4.5 4.5 14.5 14.5 34.5 "" 0 0 1 1 0 0 0
"Squeeze, The" 1977 104 NA 4.8 60 4.5 0 4.5 4.5 24.5 14.5 14.5 14.5 4.5 14.5 "" 0 0 0 1 0 0 0
"Did You Ever" 2002 28 NA 6.7 15 14.5 14.5 0 4.5 0 4.5 4.5 0 14.5 44.5 "" 0 0 0 0 0 0 1
"Nad rzeka, ktorej nie ma" 1991 85 NA 8.9 8 0 0 0 0 0 0 14.5 0 24.5 64.5 "" 0 0 0 0 0 0 0
"Erste Semester, Das" 1997 90 NA 3.6 69 34.5 4.5 4.5 4.5 14.5 4.5 4.5 4.5 4.5 24.5 "" 0 0 1 0 0 0 0
"Cosa de brujas" 2003 102 NA 5.8 53 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 4.5 4.5 "" 1 0 1 1 0 0 0
"Wild Racers, The" 1968 83 NA 4.1 12 4.5 0 34.5 0 24.5 4.5 4.5 4.5 0 4.5 "" 1 0 0 1 0 0 0
"Dracula Has Risen from the Grave" 1968 92 NA 6.1 483 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 4.5 14.5 "" 0 0 0 0 0 1 0
"Donald's Camera" 1941 7 NA 6.9 50 0 0 4.5 4.5 14.5 24.5 34.5 14.5 4.5 4.5 "" 0 1 1 0 0 0 1
"Isfugle" 1983 102 NA 6.9 15 0 0 0 14.5 4.5 0 34.5 24.5 4.5 14.5 "" 0 0 0 0 0 0 0
"Szabla od komendanta" 1996 102 NA 7 16 0 0 0 0 14.5 14.5 14.5 14.5 4.5 34.5 "" 0 0 0 0 0 0 0
"Special Agent" 1949 71 NA 6.8 8 0 0 0 0 14.5 14.5 24.5 45.5 0 0 "" 0 0 0 1 0 0 0
"Some Nudity Required" 1998 82 NA 4.3 65 14.5 4.5 4.5 4.5 14.5 14.5 14.5 14.5 4.5 14.5 "" 0 0 0 0 1 0 0
"Shag" 1988 111 NA 5.1 10 0 0 0 14.5 24.5 24.5 14.5 14.5 14.5 24.5 "" 0 0 0 1 0 0 0
"Lionpower From MGM" 1967 27 NA 6.1 20 0 0 4.5 4.5 14.5 14.5 24.5 14.5 4.5 34.5 "" 0 0 0 0 0 0 1
"Dr. Blood's Coffin" 1961 92 NA 4.1 82 4.5 4.5 14.5 34.5 4.5 14.5 4.5 4.5 4.5 4.5 "" 0 0 0 0 0 0 0
"Lorna Doone" 1951 88 NA 5.1 22 4.5 4.5 4.5 14.5 24.5 24.5 4.5 4.5 0 4.5 "" 0 0 0 1 0 0 0
"Big Store, The" 1941 83 NA 6.4 609 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 4.5 4.5 "" 0 0 1 0 0 0 0
"Host, The" 1960 30 NA 4 11 14.5 0 14.5 0 4.5 4.5 14.5 24.5 0 0 "" 0 0 0 0 0 0 1
"Stroke" 2000 97 NA 6.9 8 0 0 0 0 34.5 14.5 14.5 34.5 0 0 "" 0 0 0 1 0 0 0
"Holocausto porno" 1981 113 NA 3.6 84 14.5 14.5 14.5 14.5 14.5 4.5 4.5 4.5 4.5 4.5 "" 0 0 0 0 0 0 0
"Dokuz" 2002 91 NA 8.7 70 4.5 4.5 0 0 4.5 4.5 4.5 14.5 24.5 45.5 "" 0 0 0 1 0 0 0
"Offence, The" 1973 112 NA 6.8 358 4.5 4.5 4.5 4.5 14.5 14.5 14.5 24.5 14.5 14.5 "" 0 0 0 1 0 0 0
"Tod im roten Jaguar, Der" 1968 91 NA 6.1 22 4.5 0 0 14.5 14.5 34.5 4.5 14.5 4.5 4.5 "" 0 0 0 0 0 0 0
"A2" 2001 131 NA 8.8 5 0 0 0 0 0 0 24.5 24.5 24.5 44.5 "" 0 0 0 0 0 0 0
"Cerf-volant du bout du monde" 1958 82 NA 6.6 13 0 0 0 0 4.5 14.5 14.5 14.5 34.5 14.5 "" 0 0 0 0 0 0 0
"Song of India" 1949 77 NA 7.3 13 0 24.5 0 4.5 14.5 0 14.5 24.5 4.5 4.5 "" 0 0 0 0 0 0 0
"All the Cats Join In" 1946 4 NA 6.4 17 4.5 0 0 0 14.5 14.5 14.5 14.5 4.5 24.5 "" 0 1 1 0 0 0 1
"Juhannustarinoita" 1996 47 NA 3.4 8 0 14.5 0 14.5 0 0 14.5 0 24.5 34.5 "" 0 0 0 0 0 0 0
"Chain Letters" 1985 96 NA 4.2 7 0 0 14.5 14.5 0 0 0 0 24.5 44.5 "" 0 0 0 1 0 0 0
"Hare-Abian Nights" 1959 7 NA 6.6 31 0 0 4.5 4.5 4.5 14.5 34.5 24.5 4.5 4.5 "" 0 1 1 0 0 0 1
"Bakit may kahapon pa?" 1996 107 NA 8.9 11 0 4.5 0 0 0 4.5 0 0 0 84.5 "" 0 0 0 1 0 0 0
"Godzilla, King of the Monsters!" 1956 80 NA 6.6 777 4.5 4.5 4.5 4.5 4.5 14.5 24.5 14.5 4.5 14.5 "" 1 0 0 0 0 0 0
"Lan feng zheng" 1993 138 NA 7.6 372 4.5 4.5 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 "" 0 0 0 1 0 0 0
"Crime School" 1938 85 NA 6.5 110 0 4.5 4.5 4.5 14.5 14.5 34.5 14.5 4.5 14.5 "" 0 0 0 1 0 0 0
"Plain Clothes" 1988 98 NA 5.4 188 4.5 4.5 4.5 4.5 14.5 24.5 14.5 14.5 4.5 14.5 "" 0 0 1 0 0 0 0
"Freak, The" 2002 6 NA 7.1 35 0 4.5 0 4.5 4.5 14.5 24.5 24.5 14.5 14.5 "" 0 1 0 0 0 0 1
"Stars Are Singing, The" 1953 99 NA 3.9 8 0 14.5 0 14.5 14.5 0 14.5 0 0 45.5 "" 0 0 0 0 0 0 0
"Summer Sonata, A" 2004 30 2000 10 5 0 0 0 0 0 0 0 0 0 100 "" 0 0 0 1 0 0 1
"Butch Cassidy and the Sundance Kid" 1969 110 NA 8.2 20168 4.5 4.5 4.5 4.5 4.5 4.5 14.5 24.5 24.5 24.5 "" 0 0 0 0 0 0 0
"Life at Stake, A" 1954 78 NA 5.7 9 0 0 14.5 0 24.5 14.5 24.5 24.5 14.5 0 "" 0 0 0 1 0 0 0
"Ravnovesie" 1983 140 NA 9 5 0 0 0 0 0 0 0 24.5 24.5 64.5 "" 0 0 0 1 0 0 0
"Desperate Cargo" 1941 67 NA 4.4 12 0 14.5 4.5 4.5 24.5 4.5 14.5 0 4.5 4.5 "" 0 0 0 1 0 1 0
"Heartlands" 2002 90 NA 6.2 119 14.5 4.5 4.5 4.5 4.5 14.5 14.5 14.5 14.5 14.5 "PG-13" 0 0 1 1 0 0 0
"D.O.A." 1950 83 NA 7.4 1290 4.5 4.5 4.5 4.5 4.5 14.5 24.5 34.5 14.5 14.5 "" 0 0 0 1 0 0 0
"Halbzarte, Die" 1958 92 NA 5.1 15 0 0 24.5 4.5 34.5 4.5 4.5 14.5 0 14.5 "" 0 0 1 0 0 0 0
"Beyond the Blue Horizon" 1942 76 NA 6.2 18 0 0 0 14.5 14.5 4.5 14.5 24.5 0 24.5 "" 0 0 1 1 0 0 0
"'38" 1987 97 NA 6.6 18 4.5 4.5 4.5 0 0 0 34.5 14.5 4.5 24.5 "" 0 0 0 1 0 0 0
"Massacro al Grande Canyon" 1965 89 NA 4.9 13 0 4.5 14.5 34.5 0 14.5 14.5 0 0 4.5 "" 0 0 0 0 0 0 0
"Wind of Changes, The" 1996 15 NA 6.6 9 0 0 0 0 0 44.5 14.5 0 14.5 34.5 "" 0 0 0 0 0 0 1
"Slayground" 1983 89 NA 3.5 33 4.5 14.5 14.5 14.5 14.5 4.5 4.5 14.5 0 14.5 "" 0 0 0 0 0 0 0
"I Thank a Fool" 1962 100 NA 5.4 23 4.5 0 0 24.5 4.5 24.5 14.5 14.5 4.5 14.5 "" 0 0 0 1 0 0 0
"Caribe" 2004 90 NA 6.8 13 0 0 0 0 14.5 0 34.5 14.5 14.5 14.5 "" 0 0 0 1 0 0 0
"Dead End Kids" 1986 87 NA 5.9 58 94.5 0 0 0 0 4.5 4.5 4.5 0 0 "" 0 0 0 0 1 0 0
"Countess Dracula" 1971 93 NA 5.6 263 4.5 4.5 4.5 4.5 24.5 24.5 14.5 4.5 4.5 4.5 "" 0 0 0 0 0 0 0
"Metaal en melancholie" 1993 80 NA 8.8 16 4.5 0 0 0 0 0 4.5 14.5 14.5 45.5 "" 0 0 0 1 1 0 0
"Pink Is a Many Splintered Thing" 1968 6 NA 6.3 7 0 0 0 0 14.5 45.5 24.5 0 0 0 "" 0 1 0 0 0 0 1
"Snow Job" 1972 90 NA 4.1 25 4.5 14.5 4.5 4.5 14.5 4.5 4.5 14.5 14.5 14.5 "" 0 0 0 1 0 0 0
"Una sull'altra" 1969 99 NA 7.1 48 4.5 0 4.5 0 14.5 4.5 24.5 14.5 14.5 14.5 "" 0 0 0 1 0 0 0
"Blondie in the Dough" 1947 72 NA 6.1 38 0 4.5 4.5 4.5 24.5 14.5 34.5 14.5 4.5 4.5 "" 0 0 1 0 0 0 0
"Pierscionek z orlem w koronie" 1993 104 NA 5.8 27 4.5 0 14.5 4.5 4.5 24.5 14.5 14.5 14.5 0 "" 0 0 0 1 0 0 0
"Seven Alone" 1974 97 NA 4.8 42 14.5 14.5 4.5 4.5 4.5 24.5 4.5 4.5 4.5 4.5 "" 0 0 0 0 0 0 0
"Perfect Woman, The" 1993 8 8000 7.8 8 0 0 0 14.5 0 0 34.5 14.5 14.5 24.5 "" 0 0 1 0 0 0 1
"Fat Man and Little Boy" 1989 127 NA 6.3 1219 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 4.5 4.5 "" 0 0 0 1 0 0 0
"Bad Luck Blackie" 1949 7 NA 8.7 76 4.5 0 4.5 4.5 4.5 4.5 14.5 4.5 14.5 45.5 "" 0 1 1 0 0 0 1
"Prehistoric Women" 1950 74 NA 2.3 47 24.5 24.5 14.5 14.5 14.5 4.5 4.5 4.5 4.5 4.5 "" 0 0 0 0 0 0 0
"Joshua Oh Joshua" 2001 90 NA 5 9 24.5 24.5 0 0 14.5 34.5 0 0 0 14.5 "" 0 0 1 1 0 0 0
"Modesty Blaise" 1966 119 3000000 5 452 4.5 4.5 4.5 14.5 14.5 14.5 14.5 4.5 4.5 14.5 "" 0 0 1 0 0 0 0
"Texas Rangers, The" 1951 74 NA 5.5 23 4.5 0 4.5 4.5 34.5 14.5 14.5 4.5 0 4.5 "" 0 0 0 0 0 0 0
"Tannenberg" 1932 100 NA 6.1 5 0 0 24.5 24.5 24.5 0 0 0 24.5 24.5 "" 0 0 0 0 0 0 0
"Heureux qui comme Ulysse" 1970 90 NA 6.5 35 0 0 0 0 14.5 14.5 24.5 14.5 14.5 24.5 "" 0 0 1 0 0 0 0
"First to Fight" 1967 92 NA 5.3 35 0 0 4.5 24.5 14.5 14.5 14.5 4.5 4.5 14.5 "" 0 0 0 1 0 0 0
"Little Shop of Horrors, The" 1960 70 27000 6.2 1988 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 4.5 4.5 "" 0 0 1 0 0 0 0
"Kriminaltango" 1960 88 NA 5.1 14 0 4.5 4.5 0 24.5 4.5 24.5 4.5 14.5 4.5 "" 0 0 1 0 0 0 0
"Finders Keepers" 1951 74 NA 6.5 5 0 0 0 0 24.5 44.5 24.5 24.5 0 0 "" 0 0 1 0 0 0 0
"Bon Voyage, Charlie Brown (and Don't Come Back!)" 1980 80 NA 6.6 341 4.5 4.5 4.5 4.5 4.5 14.5 24.5 14.5 4.5 14.5 "" 0 1 0 0 0 0 0
"Gangpae sueob" 1996 108 NA 4.4 9 24.5 0 0 24.5 24.5 14.5 14.5 14.5 0 0 "" 1 0 0 0 0 0 0
"Enoch Arden: Part I" 1911 17 NA 6.3 14 4.5 0 4.5 4.5 4.5 34.5 4.5 14.5 14.5 0 "" 0 0 0 1 0 0 1
"Mr. Mean" 1977 98 NA 4.9 10 14.5 0 0 14.5 14.5 14.5 0 0 0 64.5 "" 1 0 0 1 0 0 0
"Milost mora" 2003 90 NA 6.1 18 24.5 0 0 0 14.5 0 14.5 4.5 14.5 34.5 "" 0 0 0 1 0 0 0
"Unheimliche Geschichten" 1919 112 NA 7.5 57 4.5 0 0 4.5 4.5 14.5 14.5 24.5 24.5 14.5 "" 0 0 0 0 0 0 0
"Einbrecher" 1930 102 NA 7.5 5 0 0 24.5 24.5 0 0 44.5 0 24.5 0 "" 0 0 1 0 0 0 0
"Profeta, Il" 1968 100 NA 5.3 31 4.5 4.5 4.5 4.5 24.5 14.5 4.5 4.5 4.5 4.5 "" 0 0 1 0 0 0 0
"Posto all'inferno, Un" 1969 107 NA 5.8 7 0 0 14.5 0 24.5 14.5 14.5 14.5 0 14.5 "" 0 0 0 0 0 0 0
"Charlie Chaplin Cavalcade" 1938 75 NA 6 24 24.5 4.5 0 0 0 4.5 14.5 14.5 4.5 24.5 "" 0 0 1 0 0 0 0
"Patriotes, Les" 1994 138 NA 7.1 163 4.5 4.5 4.5 4.5 4.5 4.5 14.5 14.5 24.5 14.5 "" 0 0 0 0 0 0 0
"Outta Time" 2002 94 NA 3.5 93 14.5 14.5 14.5 4.5 14.5 4.5 4.5 14.5 4.5 14.5 "R" 1 0 0 0 0 0 0
"Running" 1979 102 NA 5.4 104 4.5 4.5 14.5 4.5 14.5 14.5 24.5 14.5 4.5 14.5 "" 0 0 0 1 0 0 0
"Guy Thing, A" 2003 101 20000000 5.3 2885 4.5 4.5 4.5 14.5 14.5 24.5 14.5 4.5 4.5 4.5 "PG-13" 0 0 1 0 0 1 0
"Lachende Erben" 1933 76 NA 6.7 23 0 0 0 4.5 0 34.5 24.5 34.5 0 0 "" 0 0 1 0 0 1 0
"Utsukushii natsu kirishima" 2002 118 NA 5.2 8 0 0 0 34.5 14.5 14.5 14.5 14.5 0 14.5 "" 0 0 0 1 0 0 0
"Goldfish Game" 2002 105 NA 6.4 17 14.5 14.5 14.5 0 14.5 24.5 14.5 4.5 4.5 4.5 "" 0 0 0 1 0 0 0
"Scaramouche" 1952 115 3500000 7.6 779 4.5 4.5 4.5 4.5 4.5 4.5 14.5 24.5 14.5 24.5 "" 0 0 0 1 0 1 0
"Jak zyc" 1978 85 NA 8 6 0 0 14.5 0 0 0 14.5 0 34.5 34.5 "" 0 0 0 0 0 0 0
"Return" 1985 78 NA 4.5 12 0 4.5 14.5 14.5 14.5 4.5 4.5 4.5 0 14.5 "" 0 0 0 0 0 1 0
"Louisville" 1998 19 NA 6.3 8 0 0 0 0 14.5 14.5 34.5 0 24.5 14.5 "" 0 0 0 1 0 0 1
"Infraction" 2002 10 NA 6.2 5 24.5 0 0 0 0 24.5 0 0 24.5 44.5 "" 0 0 0 0 0 0 1
"Mi vida loca" 1993 92 NA 5.9 416 4.5 4.5 4.5 4.5 4.5 14.5 14.5 14.5 4.5 24.5 "" 0 0 0 1 0 0 0
"Theory of Flight, The" 1998 101 NA 6.5 634 4.5 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 4.5 "R" 0 0 1 1 0 1 0
"Cinema Falado" 1986 112 NA 7.4 9 14.5 0 24.5 0 0 14.5 24.5 14.5 0 24.5 "" 0 0 0 0 0 0 0
"Nada que perder" 2001 21 NA 7 6 0 0 0 0 14.5 14.5 34.5 0 14.5 14.5 "" 0 0 0 0 0 0 1
"Desire" 1984 82 NA 6.5 9 0 14.5 0 0 24.5 14.5 14.5 14.5 14.5 24.5 "" 0 0 0 0 0 0 0
"Hero" 2001 11 NA 6.7 58 0 0 4.5 4.5 4.5 14.5 4.5 34.5 14.5 14.5 "" 0 0 0 0 0 0 1
"Head of the Family" 1996 79 NA 4.1 212 14.5 4.5 4.5 14.5 4.5 14.5 4.5 4.5 4.5 14.5 "R" 0 0 1 0 0 0 0
"Baka no hakobune" 2003 111 NA 7.3 9 0 0 0 14.5 14.5 0 24.5 34.5 14.5 14.5 "" 0 0 0 0 0 0 0
"Atlas Gets a Drink" 1999 3 NA 6.1 13 0 0 0 4.5 4.5 24.5 14.5 0 4.5 34.5 "" 0 1 1 0 0 0 1
"Compadre Mendoza, El" 1934 85 NA 7 22 0 0 0 4.5 0 0 14.5 14.5 34.5 24.5 "" 0 0 0 1 0 0 0
"Bruce Lee Fights Back from the Grave" 1976 84 NA 2.4 52 34.5 4.5 14.5 4.5 4.5 4.5 0 4.5 4.5 24.5 "" 1 0 0 0 0 0 0
"Sagebrush Troubadour" 1935 58 NA 6.9 6 0 0 14.5 0 0 0 14.5 14.5 34.5 14.5 "" 0 0 0 0 0 0 0
"Siste Fleksnes, Den" 1974 86 NA 6.9 122 0 4.5 4.5 4.5 4.5 14.5 14.5 14.5 24.5 34.5 "" 0 0 1 0 0 0 0
"I Went Down" 1997 107 NA 6.7 509 4.5 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 14.5 "R" 0 0 1 1 0 0 0
"Seconda volta, La" 1996 80 NA 7.4 186 4.5 0 0 4.5 4.5 14.5 34.5 24.5 14.5 4.5 "" 0 0 0 1 0 0 0
"On the Line" 2001 85 10000000 4.1 1013 24.5 4.5 4.5 4.5 14.5 4.5 14.5 4.5 4.5 14.5 "PG" 0 0 1 0 0 1 0
"Commander, Der" 1988 105 NA 5 38 4.5 14.5 4.5 14.5 14.5 4.5 4.5 4.5 4.5 24.5 "" 1 0 0 0 0 0 0
"J'peux pas dormir..." 2000 10 NA 7.3 8 14.5 0 0 0 0 24.5 0 64.5 0 0 "" 0 0 1 0 0 0 1
"Dead & Buried" 1981 94 3000000 6.1 614 4.5 4.5 4.5 4.5 4.5 24.5 24.5 14.5 4.5 4.5 "" 0 0 0 0 0 0 0
"Truce, The" 2001 9 10000 7.8 6 14.5 0 0 0 0 0 14.5 0 14.5 45.5 "" 0 0 0 0 0 0 1
"Mondo Hollywood" 1967 91 NA 7.2 9 14.5 14.5 0 0 0 0 24.5 14.5 14.5 34.5 "" 0 0 0 0 1 0 0
"Dreamrider" 1993 92 NA 3.1 48 4.5 0 4.5 0 4.5 4.5 4.5 14.5 24.5 34.5 "" 0 0 0 1 0 0 0
"Metti una sera a cena" 1969 125 NA 3.4 14 24.5 4.5 0 0 4.5 0 24.5 24.5 4.5 14.5 "" 0 0 0 1 0 0 0
"I Shot Jesse James" 1949 81 NA 6.8 70 0 4.5 0 4.5 4.5 24.5 14.5 34.5 4.5 14.5 "" 0 0 0 0 0 0 0
"T-Bird Gang" 1959 65 NA 2.6 30 24.5 14.5 4.5 4.5 4.5 14.5 4.5 4.5 4.5 14.5 "" 0 0 0 1 0 0 0
"Return of the Frontiersman" 1950 74 NA 5.1 22 0 4.5 4.5 34.5 34.5 4.5 14.5 0 0 0 "" 0 0 0 0 0 0 0
"Panchatanthiram" 2002 150 NA 8.6 12 0 0 0 0 0 24.5 0 14.5 4.5 45.5 "" 0 0 1 0 0 0 0
"Cologne" 2004 20 NA 7.9 12 0 0 0 0 14.5 4.5 44.5 14.5 0 14.5 "" 0 0 0 0 0 0 1
"Lover Come Back" 1961 107 NA 7.2 669 4.5 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 14.5 "" 0 0 1 0 0 1 0
"One Frightened Night" 1935 66 NA 5.6 17 14.5 0 0 4.5 4.5 14.5 24.5 14.5 4.5 14.5 "" 0 0 1 0 0 0 0
"Chastnaya zhizn" 1982 102 NA 6.5 9 0 0 0 14.5 14.5 14.5 0 34.5 0 34.5 "" 0 0 0 1 0 0 0
"Toby McTeague" 1986 96 NA 6.6 18 4.5 0 0 4.5 14.5 4.5 14.5 24.5 0 24.5 "" 1 0 0 0 0 0 0
"Endgame" 1999 8 NA 4.4 10 24.5 0 0 14.5 14.5 0 14.5 24.5 0 34.5 "" 0 0 1 0 0 0 1
"Killer" 1994 95 NA 5.9 211 4.5 4.5 4.5 4.5 14.5 14.5 14.5 14.5 14.5 14.5 "" 0 0 0 1 0 0 0
"Soldier, The" 2003 10 3000 9.2 6 0 0 0 0 0 0 0 34.5 14.5 45.5 "" 0 0 0 1 0 0 1
"Angels with Broken Wings" 1941 53 NA 7 6 0 0 0 14.5 0 34.5 14.5 14.5 0 14.5 "" 0 0 0 0 0 0 0
"Side Show" 2003 18 NA 7.3 6 0 14.5 0 0 0 0 0 45.5 34.5 0 "" 0 0 0 1 0 0 1
"A-Lad-in His Lamp" 1948 7 NA 7.9 52 4.5 0 0 4.5 4.5 14.5 14.5 14.5 14.5 34.5 "" 0 1 1 0 0 0 1
"Polka-Dot Puss" 1949 8 NA 6.7 25 0 0 0 4.5 4.5 14.5 24.5 24.5 14.5 4.5 "" 0 1 1 0 0 0 1
"Bucklige von Soho, Der" 1966 89 NA 5.5 31 0 0 4.5 14.5 24.5 14.5 24.5 4.5 0 4.5 "" 0 0 0 0 0 0 0
"Balls Deep" 2004 89 NA 8.5 19 14.5 0 0 0 0 0 0 24.5 0 64.5 "" 1 0 0 0 0 0 0
"American Empire" 1942 82 NA 7 27 0 0 4.5 0 4.5 24.5 44.5 14.5 0 4.5 "" 0 0 0 0 0 0 0
"Alte Affe Angst, Der" 2003 92 NA 7.8 85 4.5 4.5 4.5 4.5 4.5 4.5 4.5 14.5 24.5 24.5 "" 0 0 0 1 0 0 0
"Mary, Mary, Bloody Mary" 1975 101 NA 3.9 32 4.5 4.5 14.5 34.5 14.5 4.5 0 4.5 4.5 4.5 "" 0 0 0 0 0 0 0
