"title","year","length","budget","rating","votes","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","mpaa","Action","Animation","Comedy","Drama","Documentary","Romance","Short"
"Mein Schulfreund",1960,94,NA,6.5,49,4.5,4.5,4.5,4.5,4.5,14.5,34.5,14.5,14.5,14.5,"",0,0,1,1,0,0,0
"Wonderland",1999,108,NA,7.1,1229,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,"R",0,0,0,1,0,0,0
"What's a Nice Girl Like You Doing in a Place Like This?",1963,9,NA,6.1,75,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,24.5,"",0,0,0,1,0,0,1
"Lady Gambles, The",1949,99,NA,6.5,59,4.5,4.5,4.5,4.5,4.5,34.5,34.5,14.5,4.5,4.5,"",0,0,0,1,0,0,0
"Hip Hip-Hurry!",1958,6,NA,6.3,36,4.5,0,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,"",0,1,1,0,0,0,1
"Cazadores",1997,12,NA,5.7,14,4.5,0,0,14.5,4.5,24.5,14.5,24.5,4.5,0,"",0,0,0,0,0,0,1
"Mother's Day",1980,98,150000,4.6,487,14.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,"",0,0,1,0,0,0,0
"Different Story, A",1978,108,NA,5.1,82,4.5,4.5,4.5,14.5,14.5,4.5,24.5,4.5,4.5,14.5,"",0,0,0,1,0,1,0
"Colors",1988,120,NA,6.4,3192,4.5,4.5,4.5,4.5,14.5,24.5,34.5,14.5,4.5,4.5,"",1,0,0,1,0,0,0
"Kuro no tesuto kaa",1962,95,NA,6.8,12,0,0,0,14.5,4.5,0,34.5,14.5,4.5,14.5,"",0,0,0,1,0,0,0
"Raffles",1940,72,NA,6.2,62,0,0,0,14.5,14.5,14.5,34.5,14.5,4.5,4.5,"",0,0,1,1,0,1,0
"Bleu des villes, Le",1999,101,NA,6.3,70,0,0,4.5,4.5,14.5,24.5,24.5,24.5,4.5,14.5,"",0,0,1,1,0,0,0
"To Speak",1999,14,NA,5.1,21,4.5,4.5,4.5,4.5,34.5,14.5,4.5,0,4.5,0,"",0,0,0,0,0,0,1
"Out of the Black",2001,106,NA,4.3,73,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,34.5,"",0,0,0,1,0,0,0
"Being, The",1983,82,NA,2.6,93,44.5,14.5,4.5,14.5,4.5,4.5,4.5,4.5,0,4.5,"",0,0,0,0,0,0,0
"Giant Claw, The",1957,75,NA,2.8,177,24.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Hands Across the Table",1935,81,NA,6.8,92,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,"",0,0,1,0,0,1,0
"Buy an Electric Refrigerator",1926,1,NA,4,16,0,14.5,14.5,14.5,4.5,34.5,0,14.5,0,0,"",0,0,0,0,0,0,1
"Girls of Pleasure Island, The",1953,95,NA,6,23,4.5,0,4.5,4.5,4.5,4.5,14.5,34.5,4.5,24.5,"",0,0,1,0,0,0,0
"Hollywood on Trial",1976,105,NA,6,25,14.5,0,4.5,4.5,4.5,14.5,4.5,14.5,4.5,24.5,"",0,0,0,0,1,0,0
"Plein soleil",1960,118,NA,7.5,1316,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,"PG-13",0,0,0,1,0,0,0
"Apparatspott - Gerangel in Ruum un Tied",2003,93,NA,9,6,0,0,0,0,0,14.5,0,0,34.5,45.5,"",0,0,0,0,0,0,0
"Toutes les nuits",2001,112,NA,8.5,11,24.5,0,4.5,0,0,4.5,0,4.5,24.5,14.5,"",0,0,0,1,0,0,0
"Alyonka",1961,86,NA,8.2,10,14.5,0,0,0,0,0,14.5,14.5,0,74.5,"",0,0,1,0,0,0,0
"Death and Texas",2004,77,NA,6.7,18,4.5,0,0,4.5,14.5,14.5,4.5,14.5,14.5,34.5,"",0,0,1,0,0,0,0
"Skin Gang",1999,67,NA,5,65,24.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,14.5,4.5,"",0,0,0,1,0,0,0
"Happy Hooker Goes Hollywood, The",1980,88,NA,2.5,51,34.5,24.5,14.5,4.5,4.5,4.5,4.5,4.5,0,4.5,"",0,0,1,0,0,0,0
"Grandma's House",1989,90,NA,3.8,74,14.5,14.5,14.5,14.5,4.5,14.5,4.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Deterrence",1999,101,800000,6.6,796,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,"",0,0,0,1,0,0,0
"Titler",2000,6,NA,7.9,16,4.5,0,0,4.5,0,4.5,14.5,14.5,14.5,24.5,"",0,0,1,0,0,0,1
"Night Rhythms",1992,99,NA,4.8,85,4.5,4.5,14.5,4.5,14.5,4.5,14.5,14.5,4.5,14.5,"",0,0,0,0,0,0,0
"Shuang tong",2002,113,NA,6.4,524,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Rage",1972,104,NA,5.6,122,0,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,4.5,"",0,0,0,1,0,0,0
"Rizal sa Dapitan",1997,100,NA,3.1,11,24.5,4.5,0,0,0,14.5,4.5,14.5,0,14.5,"",0,0,0,1,0,0,0
"Ore ni sawaru to abunaize",1966,87,NA,7.1,45,4.5,0,4.5,0,4.5,14.5,24.5,44.5,4.5,4.5,"",1,0,0,0,0,0,0
"Mamas & the Papas: Straight Shooters",1988,80,NA,8.6,5,0,0,0,0,0,0,24.5,44.5,0,44.5,"",0,0,0,0,1,0,0
"Obra maestra",2000,115,NA,6,135,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,4.5,"R",0,0,1,0,0,0,0
"Asphaltflimmern",1994,81,NA,5.6,9,0,0,0,0,14.5,44.5,14.5,14.5,14.5,14.5,"",0,0,0,1,0,0,0
"Op het randje ...",2002,12,NA,5.8,12,4.5,0,4.5,14.5,0,34.5,24.5,0,4.5,0,"",0,0,1,1,0,0,1
"Mountain Men, The",1980,102,NA,5.7,211,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,"",0,0,0,0,0,0,0
"Divorce",1945,71,NA,3.5,10,14.5,0,24.5,24.5,14.5,34.5,0,0,14.5,0,"",0,0,0,1,0,0,0
"Sytten",1965,87,NA,2.1,7,14.5,45.5,0,0,0,0,14.5,14.5,0,0,"",0,0,1,0,0,0,0
"Trost i taklampa",1955,81,NA,5,5,0,0,0,24.5,24.5,0,0,44.5,0,24.5,"",0,0,0,0,0,0,0
"Bal du gouverneur, Le",1990,98,NA,7,19,4.5,0,14.5,4.5,14.5,14.5,24.5,24.5,14.5,4.5,"",0,0,0,1,0,0,0
"Caught Up",1998,97,NA,4.8,188,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"R",0,0,0,1,0,0,0
"Watch Me",1996,90,NA,4.6,75,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,"R",0,0,0,0,0,1,0
"Splendor",1999,93,NA,5.8,804,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,"R",0,0,1,0,0,0,0
"Jour et l'heure, Le",1963,110,NA,7,23,4.5,0,0,4.5,4.5,14.5,34.5,14.5,4.5,4.5,"",1,0,0,1,0,1,0
"Di yi lei xing wei xian",1980,92,NA,7.7,60,0,0,0,4.5,4.5,14.5,14.5,24.5,24.5,24.5,"",1,0,0,0,0,0,0
"Between the Lies",1997,90,NA,3,20,24.5,14.5,14.5,4.5,14.5,0,14.5,0,14.5,24.5,"R",0,0,0,1,0,0,0
"Sweet Ride, The",1968,110,NA,5.4,42,0,4.5,4.5,14.5,14.5,14.5,24.5,4.5,4.5,14.5,"",0,0,0,1,0,0,0
"After Freedom",2002,87,NA,7.4,11,4.5,0,0,4.5,0,0,14.5,24.5,14.5,14.5,"",0,0,0,0,0,0,0
"And One Was Beautiful",1940,70,NA,5.8,28,4.5,4.5,4.5,4.5,14.5,24.5,34.5,0,4.5,4.5,"",0,0,0,1,0,0,0
"Mindhunters",2004,102,27000000,6.3,3925,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,"R",1,0,0,0,0,0,0
"Loose Ends IV",1988,108,NA,5,68,44.5,0,0,0,45.5,4.5,0,0,4.5,0,"",0,0,0,0,0,0,0
"Curse of the Screaming Dead, The",1982,91,NA,1.8,60,45.5,14.5,4.5,4.5,4.5,4.5,0,4.5,0,14.5,"",0,0,0,0,0,0,0
"What?",2002,30,NA,3.3,5,44.5,0,0,0,24.5,0,44.5,0,0,0,"",0,0,1,1,0,0,1
"Blagorodnyy razboynik Vladimir Dubrovskiy",1989,104,NA,5.6,8,14.5,0,0,14.5,14.5,14.5,14.5,0,14.5,24.5,"",0,0,0,1,0,0,0
"Do-It-Yourself Cartoon Kit, The",1961,6,NA,6.2,10,0,0,0,0,24.5,24.5,0,14.5,14.5,44.5,"",0,1,0,0,0,0,1
"Raw! Raw! Rooster!",1956,7,NA,6.7,18,0,0,0,4.5,14.5,4.5,24.5,24.5,14.5,4.5,"",0,1,1,0,0,0,1
"Dial 'P' for Pink",1965,6,NA,6.2,10,0,0,0,0,24.5,24.5,44.5,14.5,0,14.5,"",0,1,0,0,0,0,1
"Mnemonista, Il",2000,95,NA,7,9,14.5,0,0,0,14.5,14.5,24.5,14.5,14.5,24.5,"",0,0,0,0,0,0,0
"Elvis: That's the Way It Is",1970,94,NA,7,422,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,34.5,"PG",0,0,0,0,1,0,0
"Good Humor Man, The",1950,80,NA,6.9,42,0,0,0,0,4.5,14.5,24.5,24.5,14.5,14.5,"",0,0,1,0,0,0,0
"Galactic Gigolo",1988,80,NA,3.2,60,34.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,"",0,0,1,0,0,0,0
"Pictures from a Revolution",1992,93,NA,9.3,6,0,0,0,0,0,0,0,14.5,34.5,45.5,"",0,0,0,0,1,0,0
"Dissarray",1991,68,NA,8.9,15,0,0,0,0,4.5,0,14.5,4.5,24.5,45.5,"",0,0,0,0,0,0,0
"Kammerflimmern",2004,100,NA,7.3,70,4.5,4.5,0,4.5,4.5,4.5,24.5,24.5,24.5,14.5,"",0,0,0,1,0,1,0
"Mia trelli... trelli oikogeneia",1965,105,NA,8.7,43,0,0,0,0,4.5,4.5,14.5,14.5,14.5,45.5,"",0,0,1,0,0,0,0
"Kidnapped",1948,81,NA,5.5,21,0,0,4.5,14.5,24.5,14.5,14.5,4.5,4.5,0,"",0,0,0,0,0,0,0
"Notre Dame de Paris",1956,115,NA,6.4,232,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"PG",0,0,0,1,0,0,0
"Ape Man, The",1943,64,NA,4.1,129,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Ogni volta che te ne vai",2004,95,NA,6.1,9,0,0,14.5,0,34.5,24.5,14.5,14.5,0,14.5,"",0,0,1,0,0,0,0
"Zmruz oczy",2002,88,NA,7.2,165,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,"",0,0,1,1,0,0,0
"He Laughed Last",1956,77,NA,5,10,0,0,0,24.5,45.5,0,14.5,24.5,0,0,"",0,0,1,0,0,0,0
"Hincha, El",1951,102,NA,8.2,5,0,0,0,0,0,24.5,24.5,0,24.5,44.5,"",0,0,1,0,0,0,0
"Society Sensation, A",1918,24,NA,6,6,0,0,14.5,0,0,64.5,0,14.5,0,0,"",0,0,1,1,0,0,1
"Splitz",1984,89,NA,4.8,18,14.5,24.5,4.5,14.5,4.5,0,0,24.5,0,14.5,"",0,0,1,0,0,0,0
"Cockroach That Ate Cincinnati, The",1996,95,NA,6.8,23,14.5,4.5,4.5,0,0,14.5,4.5,14.5,24.5,14.5,"",0,0,1,0,0,0,0
"Ghost Ship",1952,74,NA,4.8,23,0,4.5,4.5,14.5,44.5,4.5,4.5,0,0,4.5,"",0,0,0,0,0,0,0
"Charley's Aunt",1941,80,NA,6.6,63,0,0,0,4.5,4.5,24.5,24.5,14.5,14.5,14.5,"",0,0,1,0,0,0,0
"Old Grey Mayor, The",1935,20,NA,6.6,20,0,0,0,4.5,4.5,44.5,24.5,4.5,14.5,14.5,"",0,0,1,0,0,0,1
"Puro cashmere",1986,89,NA,5,5,24.5,0,0,24.5,0,44.5,0,24.5,0,0,"",0,0,1,0,0,0,0
"Tri topolya na Plyushchikhe",1967,79,NA,7.9,32,0,0,0,4.5,4.5,4.5,4.5,14.5,14.5,44.5,"",0,0,0,0,0,1,0
"Swamp!",1999,80,NA,6.5,5,0,24.5,0,24.5,24.5,24.5,0,24.5,0,0,"",0,0,1,0,0,0,0
"Chiklo gouyeung",1992,89,NA,6,424,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,"R",1,0,0,1,0,0,0
"King's Thief, The",1955,78,NA,5.8,67,4.5,0,0,14.5,24.5,34.5,14.5,14.5,0,4.5,"",0,0,0,0,0,0,0
"American Passport",1999,82,NA,4.9,13,0,0,0,24.5,24.5,0,14.5,4.5,14.5,14.5,"",0,0,0,0,1,0,0
"Amoureuse",1992,99,NA,6.1,30,4.5,0,0,14.5,14.5,14.5,44.5,14.5,0,0,"",0,0,0,0,0,0,0
"Woman Hunted, A",2003,94,NA,4.9,60,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,14.5,"PG-13",0,0,0,1,0,0,0
"Oro fino",1989,91,NA,5.1,10,0,14.5,24.5,14.5,14.5,0,14.5,0,14.5,34.5,"",0,0,0,1,0,0,0
"90 Day Wondering",1956,6,NA,7.1,13,0,0,14.5,4.5,0,4.5,14.5,14.5,14.5,24.5,"",0,1,0,0,0,0,1
"Getaway, The",1994,116,NA,5.5,3111,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,"R",1,0,0,1,0,0,0
"Nin x Nin: Ninja Hattori-kun, the Movie",2004,102,NA,6.6,10,0,0,14.5,0,14.5,14.5,45.5,24.5,0,0,"",1,0,1,1,0,0,0
"Nekrolog",2000,34,NA,3.6,5,24.5,0,0,0,44.5,0,24.5,24.5,0,0,"",0,0,0,0,0,0,1
"Clive Barker's Freakz",1998,15,NA,1.1,5,84.5,0,0,0,0,0,24.5,0,0,0,"",0,0,0,0,0,0,1
"Okkadu",2003,170,NA,9.5,12,0,0,0,0,0,0,0,14.5,14.5,64.5,"",1,0,0,0,0,1,0
"Jack and the Beanstalk",1902,10,NA,5.8,33,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,4.5,"",0,0,0,0,0,0,1
"Przedwiosnie",2001,140,NA,5.1,44,4.5,14.5,4.5,4.5,14.5,14.5,24.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Matou, Le",1985,141,NA,5.7,38,4.5,0,0,4.5,4.5,14.5,24.5,24.5,4.5,14.5,"",0,0,0,0,0,0,0
"Grizzly Adams and the Legend of Dark Mountain",1999,98,NA,4.2,14,4.5,4.5,34.5,24.5,14.5,4.5,0,4.5,0,0,"",0,0,0,0,0,0,0
"Quick and the Dead, The",1995,107,32000000,6.1,8837,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"",1,0,0,0,0,0,0
"Neka druga zena",1981,95,NA,7.3,8,0,0,0,0,0,14.5,34.5,14.5,24.5,14.5,"",0,0,0,1,0,0,0
"Amore primitivo, L'",1964,83,NA,5.5,21,14.5,4.5,4.5,4.5,4.5,14.5,14.5,0,4.5,14.5,"",0,0,1,0,0,0,0
"King Frat",1979,82,NA,3.4,100,24.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,34.5,"",0,0,1,0,0,0,0
"Ooh, You Are Awful",1972,97,NA,4.7,59,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,24.5,"",0,0,1,0,0,0,0
"Mystery, Alaska",1999,119,28000000,6.4,5440,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"R",0,0,1,1,0,0,0
"Desperadoes, The",1943,86,NA,6.6,86,0,4.5,0,4.5,14.5,24.5,24.5,24.5,4.5,4.5,"",0,0,0,0,0,0,0
"Desert Song, The",1943,90,NA,7.5,36,4.5,0,4.5,4.5,4.5,0,4.5,14.5,4.5,45.5,"",0,0,0,0,0,0,0
"Terrore dei mari, Il",1961,81,NA,3.2,9,14.5,0,0,24.5,14.5,24.5,0,24.5,14.5,0,"",0,0,0,0,0,0,0
"Charley Varrick",1973,111,NA,7.4,1155,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"Broadway to Hollywood",1933,85,NA,4.9,28,4.5,4.5,4.5,14.5,34.5,24.5,4.5,4.5,4.5,0,"",0,0,0,0,0,0,0
"Motel Confidential",1967,85,NA,1,5,100,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0
"In the Name of the Emperor",1998,50,NA,8.6,8,0,14.5,0,0,0,0,0,34.5,0,45.5,"",0,0,0,0,1,0,0
"Pietro wyzej",1938,90,NA,7.1,8,0,0,0,0,0,0,64.5,14.5,0,24.5,"",0,0,1,0,0,1,0
"Slumber Party '57",1976,89,NA,2.9,35,24.5,4.5,24.5,4.5,24.5,4.5,0,4.5,0,4.5,"",0,0,1,1,0,0,0
"Ostra e o Vento, A",1997,112,NA,7.5,115,4.5,4.5,0,4.5,4.5,4.5,4.5,24.5,24.5,44.5,"",0,0,0,1,0,0,0
"Aventures d'une jeune veuve, Les",1974,95,NA,5.9,13,4.5,0,0,4.5,24.5,14.5,34.5,4.5,4.5,0,"",0,0,0,0,0,0,0
"Hands of the Ripper",1971,85,NA,5.5,153,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,"",0,0,0,0,0,0,0
"Marguerite de la nuit",1955,125,NA,5.6,6,0,0,0,0,34.5,34.5,0,0,0,34.5,"",0,0,0,0,0,0,0
"Seattle: Gateway to the Northwest",1940,9,NA,6,6,0,0,0,0,0,64.5,14.5,0,0,14.5,"",0,0,0,0,1,0,1
"This Rebel Breed",1960,90,NA,4.7,8,0,14.5,0,34.5,0,24.5,14.5,0,0,14.5,"",0,0,0,1,0,0,0
"Tusk",1980,119,1500000,5,25,4.5,4.5,14.5,24.5,14.5,14.5,4.5,14.5,0,14.5,"",0,0,0,1,0,0,0
"Misplaced",1989,98,NA,6.7,24,0,0,0,0,0,14.5,4.5,14.5,4.5,64.5,"",0,0,0,1,0,0,0
"That's the Spirit",1945,87,NA,6.6,6,0,0,0,0,14.5,0,0,34.5,0,45.5,"",0,0,1,0,0,0,0
"13 Going On 30",2004,98,37000000,6.4,7859,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"PG-13",0,0,1,1,0,1,0
"Fuses",1967,22,NA,7.5,20,4.5,0,0,0,0,14.5,14.5,44.5,14.5,14.5,"",0,0,0,0,0,0,1
"Old Man Rhythm",1935,75,NA,6.4,6,0,0,0,0,45.5,0,14.5,0,0,34.5,"",0,0,1,0,0,0,0
"Before Dawn",1933,60,NA,6.6,22,0,0,4.5,4.5,4.5,34.5,4.5,4.5,24.5,14.5,"",0,0,0,1,0,0,0
"Buffy the Vampire Slayer",1992,86,NA,5.4,6825,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"",1,0,1,0,0,0,0
"Law West of Tombstone, The",1938,73,NA,6.7,21,0,0,4.5,0,4.5,44.5,24.5,4.5,0,4.5,"",0,0,0,0,0,0,0
"Certain Smile, A",1958,104,NA,6.7,35,0,4.5,0,4.5,4.5,24.5,4.5,14.5,14.5,34.5,"",0,0,0,1,0,0,0
"Mod Squad, The",1999,92,NA,3.9,2969,14.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,"R",1,0,0,0,0,0,0
"King of the Mounties",1942,196,NA,7.6,5,0,0,0,0,24.5,24.5,0,24.5,24.5,24.5,"",1,0,0,0,0,0,0
"Outlaw Stallion, The",1954,64,NA,7.3,9,0,0,14.5,0,0,24.5,14.5,14.5,44.5,0,"",0,0,0,0,0,0,0
"Fixer, The",1968,132,NA,6.6,212,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,24.5,"",0,0,0,1,0,0,0
"Patti Rocks",1988,86,NA,5.8,79,4.5,0,4.5,4.5,14.5,14.5,24.5,24.5,14.5,14.5,"",0,0,1,0,0,0,0
"Nise daigakusei",1960,94,NA,8.4,8,0,0,0,0,0,0,34.5,0,14.5,45.5,"",0,0,0,1,0,0,0
"Stachka",1925,81,NA,8,438,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,"",0,0,0,1,0,0,0
"Some More of Samoa",1941,17,NA,6.7,51,0,0,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,"",0,0,1,0,0,0,1
"Rocky IV",1985,91,31000000,5.3,11503,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,"",1,0,0,1,0,0,0
"Jerry-Go-Round",1965,6,NA,5.1,19,14.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,0,"",0,1,1,0,0,0,1
"W no higeki",1984,108,NA,7.1,13,0,0,0,0,4.5,4.5,34.5,4.5,14.5,24.5,"",0,0,0,1,0,0,0
"Black Panther, The",1977,102,NA,5.6,17,0,0,0,0,24.5,24.5,34.5,4.5,0,14.5,"",0,0,0,0,0,0,0
"Une femme coquette",1955,10,NA,4.9,7,24.5,14.5,0,0,0,14.5,24.5,0,0,14.5,"",0,0,0,0,0,0,1
"Malenkie lyudi",2003,86,NA,5.8,31,0,0,0,4.5,14.5,24.5,14.5,14.5,4.5,14.5,"",0,0,1,0,0,0,0
"Adamsson i Sverige",1966,79,NA,4.5,6,14.5,0,34.5,0,0,45.5,0,0,0,0,"",0,0,1,0,0,0,0
"Raghs-e-khak",1998,73,NA,6.1,25,0,4.5,4.5,0,0,4.5,34.5,24.5,4.5,14.5,"",0,0,0,0,0,0,0
"Nine Girls",1944,78,NA,7.9,9,0,0,0,0,0,14.5,24.5,34.5,14.5,24.5,"",0,0,1,0,0,0,0
"Hu Tu Tu",1999,172,NA,6.7,18,0,0,4.5,0,0,24.5,24.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"Any Bonds Today?",1942,3,NA,6.9,43,4.5,0,4.5,4.5,4.5,14.5,14.5,24.5,4.5,24.5,"",0,1,0,0,0,0,1
"Francesco",1989,133,NA,4.9,163,4.5,4.5,4.5,4.5,4.5,14.5,14.5,4.5,14.5,24.5,"",0,0,0,1,0,0,0
"Sluzhili dva tovarishcha",1968,99,NA,8.2,59,0,0,0,0,0,4.5,14.5,14.5,34.5,44.5,"",0,0,1,1,0,0,0
"Fancy Pants",1950,92,NA,6.5,207,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"",0,0,1,0,0,0,0
"Copak je to za vojaka...",1987,85,NA,5,36,14.5,4.5,4.5,24.5,4.5,14.5,4.5,14.5,14.5,4.5,"",0,0,0,0,0,0,0
"Poseidon Adventure, The",1972,117,5000000,6.8,5591,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,"",1,0,0,1,0,0,0
"Sugarland Express, The",1974,110,3000000,6.7,1461,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,"",0,0,0,1,0,0,0
"Pink Floyd The Wall",1982,95,NA,7.5,9567,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,"",0,0,0,1,0,0,0
"Question of Privilege",1999,94,NA,5,66,4.5,4.5,4.5,4.5,24.5,34.5,14.5,4.5,4.5,4.5,"",0,0,0,1,0,0,0
"Laam yan sei sap",2002,103,NA,7.1,133,0,4.5,4.5,4.5,4.5,14.5,14.5,34.5,14.5,14.5,"",0,0,0,1,0,0,0
"Lady for a Night",1942,87,NA,4.4,57,4.5,4.5,4.5,24.5,14.5,14.5,14.5,4.5,4.5,4.5,"",0,0,0,1,0,0,0
"Ultraviolet",1992,80,NA,4.6,34,4.5,4.5,14.5,4.5,4.5,4.5,14.5,14.5,4.5,24.5,"",1,0,0,0,0,0,0
"Cologne",2004,20,NA,7.9,12,0,0,0,0,14.5,4.5,44.5,14.5,0,14.5,"",0,0,0,0,0,0,1
"Three Stripes in the Sun",1955,93,NA,5.6,9,0,0,0,0,24.5,34.5,0,34.5,14.5,0,"",0,0,0,1,0,1,0
"Hearts Divided",1936,87,NA,5.8,30,4.5,4.5,0,24.5,14.5,4.5,14.5,14.5,14.5,14.5,"",0,0,0,1,0,1,0
"Lady Fishbourne's Complete Guide to Better Table Manners",1976,6,NA,7.4,13,4.5,4.5,0,0,0,0,44.5,14.5,14.5,4.5,"",0,1,1,0,0,0,1
"Under My Skin",1950,86,NA,5.9,11,0,4.5,0,0,0,34.5,14.5,4.5,4.5,14.5,"",0,0,0,1,0,0,0
"Meat Love",1989,1,NA,7.1,41,0,0,0,4.5,4.5,14.5,14.5,24.5,4.5,24.5,"",0,0,0,0,0,0,1
"Stranger at My Door",1956,85,NA,5.8,13,0,0,0,4.5,34.5,14.5,14.5,14.5,14.5,0,"",0,0,0,0,0,0,0
"Je taim",1998,11,NA,6.7,5,24.5,0,0,0,24.5,24.5,24.5,0,24.5,0,"",0,0,0,1,0,0,1
"Jing sheng jian jiao",2001,85,NA,5.4,11,4.5,4.5,0,14.5,4.5,24.5,4.5,0,4.5,4.5,"",0,0,0,0,0,0,0
"Bordella",1976,100,NA,8.5,6,0,0,0,0,0,34.5,0,14.5,0,45.5,"",0,0,1,0,0,0,0
"Le'an Ne'elam Daniel Wax?",1972,94,NA,8,5,0,0,0,0,0,0,24.5,64.5,0,24.5,"",0,0,0,1,0,0,0
"Penis",1997,3,NA,5.2,55,24.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,45.5,"",0,0,0,0,0,0,1
"Acordar",2001,20,NA,7.6,5,0,0,24.5,0,0,24.5,0,0,24.5,44.5,"",0,0,0,0,0,0,1
"In Love and War",1958,111,NA,5.9,60,0,0,0,14.5,24.5,24.5,24.5,14.5,4.5,4.5,"",0,0,0,1,0,0,0
"Shiner",2004,89,NA,3.5,63,24.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,24.5,"",0,0,0,1,0,0,0
"Andrea - Wie ein Blatt auf nackter Haut",1968,90,NA,5.3,7,0,0,0,14.5,24.5,14.5,0,24.5,14.5,0,"",0,0,0,1,0,0,0
"Don't Think Twice",1999,3,NA,6.1,29,4.5,4.5,0,4.5,4.5,14.5,14.5,14.5,14.5,14.5,"",0,0,0,0,0,0,1
"Gorilla Bathes at Noon",1993,83,NA,4.5,41,14.5,0,4.5,14.5,4.5,14.5,24.5,4.5,4.5,24.5,"",0,0,1,0,0,0,0
"Riders of the Purple Sage, The",1941,58,NA,4.9,12,14.5,0,0,0,0,44.5,0,14.5,4.5,14.5,"",0,0,0,0,0,0,0
"Irish and Proud of It",1938,78,NA,1,14,64.5,0,0,0,0,14.5,0,0,0,24.5,"",0,0,1,0,0,0,0
"From Hell It Came",1957,73,NA,3.4,126,24.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Trouble with Angels, The",1966,112,NA,7.2,597,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,34.5,"PG",0,0,1,0,0,0,0
